store,category,brand,product,full_product_text,price,sale_price,price_unit,per_unit_price,sale_per_unit_price,units,price_per_1,is_sale,data_last_refreshed_at,sale_valid_until
freshco,flyer,,California Garden Fava Beans 450 g,California Garden Fava Beans 450 g,,1.69,each,,0.37555555555555553,100g,True,True,03/16/2023,03/22
freshco,flyer,,Deluxe Biscuits or Cookies 1 kg Selected Varieties,Deluxe Biscuits or Cookies 1 kg Selected Varieties,,4.49,each,,0.449,100g,True,True,03/16/2023,03/22
freshco,flyer,,Basma Frozen Green Okra 400 g,Basma Frozen Green Okra 400 g,,2.99,each,,0.7475,100g,True,True,03/16/2023,03/22
freshco,flyer,,Içim Halloumi Cheese 250 g,Içim Halloumi Cheese 250 g,,4.99,each,,1.9960000000000002,100g,True,True,03/16/2023,03/22
freshco,flyer,,Icim Turkish Labneh Cheese 550 g,Icim Turkish Labneh Cheese 550 g,,5.99,each,,1.089090909090909,100g,True,True,03/16/2023,03/22
freshco,flyer,,Cedar Pita 330 g Selected Stores,Cedar Pita 330 g Selected Stores,,1.0,each,,0.30303030303030304,100g,True,True,03/16/2023,03/22
freshco,flyer,,Yamama Grenadine Molasses 1000 g,Yamama Grenadine Molasses 1000 g,,5.49,each,,0.549,100g,True,True,03/16/2023,03/22
freshco,flyer,,Salem Foods Freekeh 800 g,Salem Foods Freekeh 800 g,,6.49,each,,0.81125,100g,True,True,03/16/2023,03/22
freshco,flyer,,Deglet Pitted Dates 500 g Product of Algeria,Deglet Pitted Dates 500 g Product of Algeria,,3.49,each,,0.698,100g,True,True,03/16/2023,03/22
freshco,flyer,,Parnoosh Pitted Dates 907 g Product of Iran,Parnoosh Pitted Dates 907 g Product of Iran,,5.99,each,,0.6604189636163176,100g,True,True,03/16/2023,03/22
freshco,flyer,,Okra Product of Mexico 8.80/kg,Okra Product of Mexico 8.80/kg,,3.99,/lb,,3.99,,False,True,03/16/2023,03/22
freshco,flyer,,Cassava Product of Costa Rica 3.28/kg,Cassava Product of Costa Rica 3.28/kg,,1.49,/lb,,1.49,,False,True,03/16/2023,03/22
freshco,flyer,,Ribena Juice 850 mL,Ribena Juice 850 mL,,9.0,each,,9.0,,True,True,03/16/2023,03/22
freshco,flyer,,Grace Coconut Water 500 mL Selected Varieties,Grace Coconut Water 500 mL Selected Varieties,,3.0,each,,1.5,,True,True,03/16/2023,03/22
freshco,flyer,,Grace Plantain Chips 85 g Selected Varieties,Grace Plantain Chips 85 g Selected Varieties,,1.0,each,,1.1764705882352942,100g,True,True,03/16/2023,03/22
freshco,flyer,,Grace Jamaican Jerk Seasoning Mild or Hot 312 g,Grace Jamaican Jerk Seasoning Mild or Hot 312 g,,7.0,each,,1.1217948717948718,100g,True,True,03/16/2023,03/22
freshco,flyer,,Vita Malt 330 mL Selected Varieties,Vita Malt 330 mL Selected Varieties,,5.0,each,,1.25,,True,True,03/16/2023,03/22
freshco,flyer,,Pearl Milling Company Pancake Mix 905 g,Pearl Milling Company Pancake Mix 905 g,,3.49,each,,0.38563535911602215,100g,True,True,03/16/2023,03/22
freshco,flyer,,Nutella Spread 1 kg,Nutella Spread 1 kg,,7.99,each,,0.799,100g,True,True,03/16/2023,03/22
freshco,flyer,,Mr. Goudas Table Salt 1 kg,Mr. Goudas Table Salt 1 kg,,0.99,each,,0.099,100g,True,True,03/16/2023,03/22
freshco,flyer,,"Lantic Icing, Yellow or Brown Sugar 1 kg","Lantic Icing, Yellow or Brown Sugar 1 kg",,1.99,each,,0.199,100g,True,True,03/16/2023,03/22
freshco,flyer,,Coca-Cola Soft Drinks 12x355 mL Selected Varieties,Coca-Cola Soft Drinks 12x355 mL Selected Varieties,,6.29,each,,6.29,,True,True,03/16/2023,03/22
freshco,flyer,,Hershey's Multipack (172-232 g),Hershey's Multipack (172-232 g),,3.99,each,,2.3197674418604652,100g,True,True,03/16/2023,03/22
freshco,flyer,,"Minute Maid, Five Alive or Nestea Iced Tea Beverages 8x200 mL, 10x200 mL","Minute Maid, Five Alive or Nestea Iced Tea Beverages 8x200 mL, 10x200 mL",,2.99,each,,2.99,,True,True,03/16/2023,03/22
freshco,flyer,,Five Roses or Robin Hood Flour 5 kg,Five Roses or Robin Hood Flour 5 kg,,8.88,each,,0.17760000000000004,100g,True,True,03/16/2023,03/22
freshco,flyer,,"Christie Cookies 224-303 g Peek Freans 275-350 g Dare Breton or Vinta Crackers 200-250 g, Dare Veggie Crisps or Bold 'n Baked 100-150 g","Christie Cookies 224-303 g Peek Freans 275-350 g Dare Breton or Vinta Crackers 200-250 g, Dare Veggie Crisps or Bold 'n Baked 100-150 g",,5.0,each,,1.1160714285714286,100g,True,True,03/16/2023,03/22
freshco,flyer,,Smucker's Jam 310-500 mL Selected Varieties,Smucker's Jam 310-500 mL Selected Varieties,,3.99,each,,3.99,,True,True,03/16/2023,03/22
freshco,flyer,,Kellogg's Cereal Selected 227-440 g,Kellogg's Cereal Selected 227-440 g,,3.49,each,,1.537444933920705,100g,True,True,03/16/2023,03/22
freshco,flyer,,Carnation Evaporated Milk 354 mL,Carnation Evaporated Milk 354 mL,,1.99,each,,1.99,,True,True,03/16/2023,03/22
freshco,flyer,,Miss Vickie's 190-200 g,Miss Vickie's 190-200 g,,7.0,each,,1.8421052631578945,100g,True,True,03/16/2023,03/22
freshco,flyer,,Cheemo Perogies 815-907 g,Cheemo Perogies 815-907 g,,2.49,each,,0.30552147239263805,100g,True,True,03/16/2023,03/22
freshco,flyer,,Jif Peanut Butter 1 kg,Jif Peanut Butter 1 kg,,4.99,each,,0.49900000000000005,100g,True,True,03/16/2023,03/22
freshco,flyer,,Eagle Brand Condensed Milk 300 mL,Eagle Brand Condensed Milk 300 mL,,2.99,each,,2.99,,True,True,03/16/2023,03/22
freshco,flyer,,Betty Crocker Hamburger Helper 142-218 g,Betty Crocker Hamburger Helper 142-218 g,,5.0,each,,1.1737089201877935,100g,True,True,03/16/2023,03/22
freshco,flyer,,Pampers Super Econo Pack 88-174 pk,Pampers Super Econo Pack 88-174 pk,,37.99,each,,0.43170454545454545,1ea,True,True,03/16/2023,03/22
